WBDT        |-         |DT |18  |DA  |                    |1  |-  |LIC    |SPRINGFIELD              |OH |US |BLCDT  -20030224ABC |35.    kW |-         |290.9   |-       |70138      |N |39 |43 |28.00 |W |84  |15 |18.00 |ACME TELEVISION LICENSES OF OHIO, LLC                                       |   0.00 km |   0.00 mi |  0.00 deg |555.6  m|H       |19063     |0.      |1222924 |282.5   |628342    |
KTVC        |-         |DT |18  |DA  |                    |2  |-  |LIC    |ROSEBURG                 |OR |US |BLCDT  -20060721AAR |50.    kW |-         |212.8   |-       |31437      |N |43 |14 |9.00  |W |123 |19 |16.00 |BETTER LIFE TELEVISION, INC.                                                |   0.00 km |   0.00 mi |  0.00 deg |481.8  m|H       |34395     |0.      |-       |28.3    |1141563   |
WECN        |-         |DT |18  |DA  |                    |2  |-  |LIC    |NARANJITO                |PR |US |BLCDT  -20090610ABG |50.    kW |-         |142.0   |-       |19561      |N |18 |17 |34.00 |W |66  |16 |2.00  |ENCUENTRO CHRISTIAN NETWORK                                                 |   0.00 km |   0.00 mi |  0.00 deg |525.   m|H       |92192     |0.      |-       |40.     |1315156   |
WFXB        |-         |DT |18  |DA  |                    |2  |-  |LIC    |MYRTLE BEACH             |SC |US |BLCDT  -20070205ACJ |1000.  kW |-         |459.0   |-       |9054       |N |34 |11 |19.00 |W |79  |11 |0.00  |SPRINGFIELD BROADCASTING PARTNERS                                           |   0.00 km |   0.00 mi |  0.00 deg |481.2  m|E       |78333     |0.      |1013613 |458.    |1169590   |
WNEH        |-         |DT |18  |ND  |                    |2  |-  |LIC    |GREENWOOD                |SC |US |BLEDT  -20090622ADL |106.7  kW |-         |229.7   |-       |60931      |N |34 |22 |19.00 |W |82  |10 |5.00  |SOUTH CAROLINA EDUCATIONAL TELEVISION COMMISSION                            |   0.00 km |   0.00 mi |  0.00 deg |411.8  m|H       |87640     |-       |1059185 |199.4   |1312472   |
KTXA        |-         |DT |18  |DA  |                    |2  |-  |LIC    |FORT WORTH               |TX |US |BLCDT  -20001130ACY |220.   kW |-         |535.0   |-       |51517      |N |32 |32 |35.00 |W |96  |57 |32.00 |TELEVISION STATION KTXA L.P.                                                |   0.00 km |   0.00 mi |  0.00 deg |738.   m|H       |19052     |0.      |1059733 |490.    |541088    |
KDBC-TV     |-         |DT |18  |DA  |                    |2  |-  |LIC    |EL PASO                  |TX |US |BLCDT  -20050707ACZ |363.   kW |-         |395.8   |-       |33764      |N |31 |47 |46.00 |W |106 |28 |57.00 |TTBG/KDBC LICENSE SUB, LLC                                                  |   0.00 km |   0.00 mi |  0.00 deg |1638.3 m|H       |29632     |0.      |1047920 |53.3    |1079421   |
KZTV        |-         |DT |18  |DA  |                    |3  |-  |LIC    |CORPUS CHRISTI           |TX |US |BLCDT  -20070104ABI |71.    kW |-         |258.0   |-       |33079      |N |27 |42 |28.00 |W |97  |37 |59.00 |SAGAMOREHILL OF CORPUS CHRISTI LICENSES, LLC                                |   0.00 km |   0.00 mi |  0.00 deg |273.5  m|H       |80543     |0.      |1218044 |255.2   |1171788   |
KVAW        |-         |DT |18  |DA  |                    |2  |-  |LIC    |EAGLE PASS               |TX |US |BLCDT  -20061115ABD |50.    kW |-         |84.7    |-       |32621      |N |28 |43 |32.00 |W |100 |28 |35.00 |THE ESTATE OF JOSEPH A. ZAVALETTA, DECEASED                                 |   0.00 km |   0.00 mi |  0.00 deg |570.   m|H       |77042     |270.    |1218752 |324.    |1175961   |
KYTX        |-         |DT |18  |DA  |                    |2  |-  |LIC    |NACOGDOCHES              |TX |US |BLCDT  -20070810AAO |640.   kW |-         |457.0   |-       |55644      |N |31 |54 |20.00 |W |95  |5  |5.00  |KYTX LICENSE COMPANY, LLC                                                   |   0.00 km |   0.00 mi |  0.00 deg |571.9  m|H       |80275     |0.      |1024425 |471.    |1198976   |
KUPB        |-         |DT |18  |DA  |                    |2  |-  |LIC    |MIDLAND                  |TX |US |BLCDT  -20090615ABW |1000.  kW |-         |281.0   |-       |86263      |N |31 |50 |19.00 |W |102 |31 |59.00 |ENTRAVISION HOLDINGS, LLC                                                   |   0.00 km |   0.00 mi |  0.00 deg |1206.  m|H       |30593     |0.      |1212959 |290.    |1317920   |
KUEW        |-         |DT |18  |DA  |                    |2  |-  |LIC    |ST. GEORGE               |UT |US |BLEDT  -20020826ABB |1.62   kW |-         |66.5    |-       |82585      |N |37 |3  |50.00 |W |113 |34 |20.00 |UNIVERSITY OF UTAH                                                          |   0.00 km |   0.00 mi |  0.00 deg |980.1  m|H       |43602     |0.      |1212684 |23.     |610553    |
WVTB        |-         |DT |18  |ND  |                    |2  |-  |LIC    |ST. JOHNSBURY            |VT |US |BLEDT  -20080117ABR |67.    kW |-         |590.0   |-       |69940      |N |44 |34 |16.00 |W |71  |53 |39.00 |VERMONT ETV, INC.                                                           |   0.00 km |   0.00 mi |  0.00 deg |1022.4 m|H       |83199     |-       |-       |30.3    |1228289   |
WDBJ        |-         |DT |18  |ND  |                    |2  |-  |LIC    |ROANOKE                  |VA |US |BLCDT  -20020502AAP |460.   kW |-         |606.0   |-       |71329      |N |37 |11 |42.00 |W |80  |9  |23.00 |WDBJ TELEVISION, INC.                                                       |   0.00 km |   0.00 mi |  0.00 deg |1184.  m|H       |28480     |-       |1024378 |38.     |601847    |
KEPR-TV     |-         |DT |18  |ND  |                    |2  |-  |LIC    |PASCO                    |WA |US |BLCDT  -20070228ABD |32.43  kW |-         |355.5   |-       |56029      |N |46 |5  |51.00 |W |119 |11 |29.00 |FISHER BROADCASTING - WASHINGTON TV, L.L.C.                                 |   0.00 km |   0.00 mi |  0.00 deg |708.6  m|H       |79229     |-       |1032435 |88.4    |1187212   |
WIIQ        |-         |DT |19  |DA  |                    |3  |-  |LIC    |DEMOPOLIS                |AL |US |BLEDT  -20090511AHE |1000.  kW |-         |325.3   |-       |720        |N |32 |21 |45.00 |W |87  |52 |30.50 |ALABAMA EDUCATIONAL TELEVISION COMMISSION                                   |   0.00 km |   0.00 mi |  0.00 deg |367.3  m|H       |92660     |0.      |1036416 |296.3   |1311482   |
KTTU        |-         |DT |19  |DA  |                    |2  |-  |LIC    |TUCSON                   |AZ |US |BLCDT  -20030926ANZ |480.   kW |-         |1123.0  |-       |11908      |N |32 |24 |56.00 |W |110 |42 |50.00 |KTTU-TV, INC.                                                               |   0.00 km |   0.00 mi |  0.00 deg |2659.  m|H       |59934     |0.      |1007178 |53.     |688938    |
KMOH-TV     |-         |DT |19  |DA  |                    |2  |-  |LIC    |KINGMAN                  |AZ |US |BLCDT  -20060707ABK |25.2   kW |-         |578.2   |-       |24753      |N |35 |1  |57.00 |W |114 |21 |56.00 |HERO LICENSECO LLC                                                          |   0.00 km |   0.00 mi |  0.00 deg |1364.5 m|H       |73125     |342.    |-       |17.5    |1136375   |
KCOY-TV     |-         |DT |19  |DA  |                    |2  |-  |LIC    |SANTA MARIA              |CA |US |BLCDT  -20030604ACM |130.   kW |-         |579.0   |-       |63165      |N |34 |54 |37.00 |W |120 |11 |9.00  |COWLES CALIFORNIA MEDIA COMPANY                                             |   0.00 km |   0.00 mi |  0.00 deg |1014.  m|H       |44568     |270.    |1032645 |24.     |666031    |
KSWB-TV     |-         |DT |19  |DA  |                    |2  |-  |LIC    |SAN DIEGO                |CA |US |BLCDT  -20040722AAO |322.8  kW |-         |598.0   |-       |58827      |N |32 |41 |47.00 |W |116 |56 |7.00  |KSWB INC., DEBTOR-IN-POSSESSION                                             |   0.00 km |   0.00 mi |  0.00 deg |836.4  m|E       |65036     |0.      |1011527 |55.2    |998197    |
KOFY-TV     |-         |DT |19  |DA  |                    |2  |-  |LIC    |SAN FRANCISCO            |CA |US |BLCDT  -20091102AAU |568.   kW |-         |488.1   |-       |51189      |N |37 |45 |19.00 |W |122 |27 |6.00  |KBWB LICENSE, INC.                                                          |   0.00 km |   0.00 mi |  0.00 deg |519.   m|E       |93277     |0.      |1001289 |264.8   |1339461   |
KTVD        |-         |DT |19  |DA  |                    |2  |-  |LIC    |DENVER                   |CO |US |BLCDT  -20090218ABY |1000.  kW |-         |374.0   |-       |68581      |N |39 |43 |51.00 |W |105 |13 |54.00 |MULTIMEDIA HOLDINGS CORPORATION                                             |   0.00 km |   0.00 mi |  0.00 deg |2384.  m|H       |89527     |0.      |1058328 |215.    |1293850   |
WTEV-TV     |-         |DT |19  |DA  |                    |3  |-  |LIC    |JACKSONVILLE             |FL |US |BLCDT  -20030328ANV |1000.  kW |-         |291.0   |-       |35576      |N |30 |16 |51.00 |W |81  |34 |12.00 |HIGH PLAINS BROADCASTING LICENSE COMPANY LLC                                |   0.00 km |   0.00 mi |  0.00 deg |296.   m|H       |42083     |0.      |1235223 |293.    |618507    |
WMOR-TV     |-         |DT |19  |ND  |                    |2  |-  |LIC    |LAKELAND                 |FL |US |BLCDT  -20050726ABO |1000.  kW |-         |458.0   |-       |53819      |N |27 |49 |10.00 |W |82  |15 |39.00 |WMOR-TV COMPANY                                                             |   0.00 km |   0.00 mi |  0.00 deg |479.4  m|H       |43395     |-       |1057473 |456.    |1074104   |
WSFL-TV     |-         |DT |19  |DA  |                    |3  |-  |LIC    |MIAMI                    |FL |US |BLCDT  -20070124ABF |1000.  kW |-         |239.0   |-       |10203      |N |25 |58 |7.00  |W |80  |13 |20.00 |CHANNEL 39, INC., DEBTOR-IN-POSSESSION                                      |   0.00 km |   0.00 mi |  0.00 deg |241.   m|H       |67745     |0.      |1026553 |239.    |1169162   |
WGCL-TV     |-         |DT |19  |ND  |                    |2  |-  |LIC    |ATLANTA                  |GA |US |BLCDT  -19981211KE  |49.    kW |-         |329.0   |-       |72120      |N |33 |48 |27.00 |W |84  |20 |26.00 |MEREDITH CORPORATION                                                        |   0.00 km |   0.00 mi |  0.00 deg |615.   m|H       |-         |-       |-       |348.    |278430    |
KIKU        |-         |DT |19  |DA  |                    |2  |-  |LIC    |HONOLULU                 |HI |US |BLCDT  -20030813AAU |60.7   kW |-         |606.4   |-       |34527      |N |21 |23 |51.00 |W |158 |6  |0.00  |KHLS, INC.                                                                  |   0.00 km |   0.00 mi |  0.00 deg |769.   m|H       |43104     |0.      |1031769 |68.     |677926    |
WUSI-TV     |-         |DT |19  |ND  |                    |1  |-  |LIC    |OLNEY                    |IL |US |BLEDT  -20060619ABG |46.    kW |-         |283.8   |-       |4301       |N |38 |50 |19.00 |W |88  |7  |47.00 |BOARD OF TRUSTEES SOUTHERN ILLINOIS UNIVERSITY                              |   0.00 km |   0.00 mi |  0.00 deg |432.5  m|H       |72127     |-       |1008851 |289.2   |1134212   |
WGN-TV      |-         |DT |19  |DA  |                    |1  |-  |LIC    |CHICAGO                  |IL |US |BMLCDT -20080201APP |645.   kW |-         |453.0   |-       |72115      |N |41 |52 |44.00 |W |87  |38 |10.00 |WGN CONTINENTIAL BROADCASTING COMPANY, DEBTOR-IN-POSSESSION                 |   0.00 km |   0.00 mi |  0.00 deg |633.4  m|H       |39765     |0.      |1032959 |452.    |1229845   |
WHOI        |-         |DT |19  |DA  |                    |1  |-  |LIC    |PEORIA                   |IL |US |BLCDT  -20090622AFB |195.   kW |-         |203.1   |-       |6866       |N |40 |39 |11.00 |W |89  |35 |14.00 |BARRINGTON PEORIA LICENSE LLC                                               |   0.00 km |   0.00 mi |  0.00 deg |387.7  m|H       |87384     |0.      |1009082 |180.7   |1318834   |
KWKS        |-         |DT |19  |DA  |                    |2  |-  |LIC    |COLBY                    |KS |US |BLEDT  -20070601ATA |464.   kW |-         |383.0   |-       |162115     |N |39 |14 |31.00 |W |101 |21 |38.00 |SMOKY HILLS PUBLIC TELEVISION CORP.                                         |   0.00 km |   0.00 mi |  0.00 deg |1422.2 m|H       |80546     |90.     |1251399 |373.2   |1195217   |
KWCH-DT     |-         |DT |19  |ND  |                    |2  |-  |LIC    |HUTCHINSON               |KS |US |BLCDT  -20090929ACC |1000.  kW |-         |421.0   |-       |66413      |N |38 |3  |37.60 |W |97  |45 |48.50 |SUNFLOWER BROADCASTING, INC.                                                |   0.00 km |   0.00 mi |  0.00 deg |873.9  m|H       |95815     |-       |1046283 |402.4   |1334592   |
WBKI-TV     |-         |DT |19  |DA  |                    |2  |-  |LIC    |CAMPBELLSVILLE           |KY |US |BLCDT  -20080811ABA |1000.  kW |-         |341.0   |-       |25173      |N |37 |31 |51.00 |W |85  |26 |45.00 |LOUISVILLE TV LICENSES, LLC                                                 |   0.00 km |   0.00 mi |  0.00 deg |571.5  m|H       |88329     |0.      |1205220 |291.1   |1261143   |
WABI-TV     |-         |DT |19  |ND  |                    |1  |-  |LIC    |BANGOR                   |ME |US |BLCDT  -20050909AAM |363.   kW |-         |390.9   |-       |17005      |N |44 |42 |11.00 |W |69  |4  |47.00 |COMMUNITY BROADCASTING SERVICE                                              |   0.00 km |   0.00 mi |  0.00 deg |506.6  m|H       |39299     |-       |1225781 |144.4   |1081063   |
WGBH-TV     |-         |DT |19  |ND  |                    |1  |-  |LIC    |BOSTON                   |MA |US |BLEDT  -20021219AAM |700.   kW |-         |374.0   |-       |72099      |N |42 |18 |37.00 |W |71  |14 |14.00 |WGBH EDUCATIONAL FOUNDATION                                                 |   0.00 km |   0.00 mi |  0.00 deg |417.   m|H       |33022     |-       |1003433 |370.    |621102    |
WXMI        |-         |DT |19  |DA  |                    |1  |-  |LIC    |GRAND RAPIDS             |MI |US |BLCDT  -20030117ABD |725.   kW |-         |306.0   |-       |68433      |N |42 |41 |15.00 |W |85  |31 |57.00 |TRIBUNE TELEVISION HOLDINGS, INC., DEBTOR-IN-POSSESSION                     |   0.00 km |   0.00 mi |  0.00 deg |546.2  m|H       |43453     |0.      |1005702 |290.2   |624283    |
KSPR        |-         |DT |19  |ND  |                    |2  |-  |LIC    |SPRINGFIELD              |MO |US |BLCDT  -20080818ABH |1000.  kW |-         |575.0   |-       |35630      |N |37 |10 |26.00 |W |92  |56 |27.00 |PERKIN MEDIA, LLC                                                           |   0.00 km |   0.00 mi |  0.00 deg |1023.  m|E       |86973     |-       |1218324 |551.    |1261309   |
KWYB        |-         |DT |19  |DA  |                    |2  |-  |LIC    |BUTTE                    |MT |US |BLCDT  -20080424ABB |110.7  kW |-         |585.2   |-       |14674      |N |46 |0  |24.00 |W |112 |26 |30.00 |MMM LICENSE LLC                                                             |   0.00 km |   0.00 mi |  0.00 deg |2573.  m|H       |83344     |0.      |1051224 |80.     |1236747   |
KXNE-TV     |-         |DT |19  |DA  |                    |2  |-  |LIC    |NORFOLK                  |NE |US |BLEDT  -20090615ADS |475.   kW |-         |322.0   |-       |47995      |N |42 |14 |15.00 |W |97  |16 |41.00 |NEBRASKA EDUCATIONAL TELECOMMUNICATIONS COMMISSION                          |   0.00 km |   0.00 mi |  0.00 deg |841.4  m|H       |89243     |0.      |1027164 |297.    |1313763   |
KOCT        |-         |DT |19  |ND  |                    |2  |-  |LIC    |CARLSBAD                 |NM |US |BLCDT  -20090616ABK |15.    kW |-         |333.0   |-       |53908      |N |32 |47 |38.00 |W |104 |12 |29.00 |KOAT HEARST                                                                 |   0.00 km |   0.00 mi |  0.00 deg |1407.  m|H       |91162     |-       |1052108 |276.    |1317439   |
